d_m_Y_H_M_S,Temperature1,Temperature2
02_07_2020_10_19_30,0.21344919551751093,0.9769541652160184
02_07_2020_10_19_40,0.21350573185943678,0.9769418111961256
02_07_2020_10_19_50,0.21356226748633625,0.9769294539044744
02_07_2020_10_20_00,0.21361880239802003,0.9769170933411062
02_07_2020_10_20_10,0.21367533659429871,0.9769047295060626
02_07_2020_10_20_20,0.21373187007498307,0.9768923623993846
02_07_2020_10_20_30,0.2137884028398837,0.976879992021114
02_07_2020_10_20_40,0.2138449348888113,0.9768676183712919
02_07_2020_10_20_50,0.21390146622157652,0.97685524144996
02_07_2020_10_21_00,0.21395799683799008,0.9768428612571597
02_07_2020_10_21_10,0.21401452673786261,0.9768304777929324
02_07_2020_10_21_20,0.21407105592100484,0.9768180910573196
02_07_2020_10_21_30,0.21412758438722745,0.9768057010503628
02_07_2020_10_21_40,0.2141841121363411,0.9767933077721035
02_07_2020_10_21_50,0.21424063916815647,0.9767809112225831
02_07_2020_10_22_00,0.21429716548248431,0.9767685114018432
02_07_2020_10_22_10,0.21435369107913527,0.9767561083099253
02_07_2020_10_22_20,0.21441021595792004,0.9767437019468711
02_07_2020_10_22_30,0.21446674011864936,0.9767312923127218
02_07_2020_10_22_40,0.21452326356113388,0.9767188794075193
02_07_2020_10_22_50,0.21457978628518434,0.976706463231305
02_07_2020_10_23_00,0.21463630829061145,0.9766940437841205
02_07_2020_10_23_10,0.21469282957722588,0.9766816210660075
02_07_2020_10_23_20,0.2147493501448384,0.9766691950770074
02_07_2020_10_23_30,0.21480586999325968,0.976656765817162
02_07_2020_10_23_40,0.21486238912230043,0.9766443332865128
02_07_2020_10_23_50,0.2149189075317714,0.9766318974851016
02_07_2020_10_24_00,0.2149754252214833,0.9766194584129698
02_07_2020_10_24_10,0.21503194219124686,0.9766070160701592
02_07_2020_10_24_20,0.21508845844087277,0.9765945704567116
02_07_2020_10_24_30,0.21514497397017182,0.9765821215726684
02_07_2020_10_24_40,0.21520148877895467,0.9765696694180714
02_07_2020_10_24_50,0.2152580028670321,0.9765572139929626
02_07_2020_10_25_00,0.21531451623421485,0.9765447552973832
02_07_2020_10_25_10,0.21537102888031362,0.9765322933313753
02_07_2020_10_25_20,0.21542754080513918,0.9765198280949804
02_07_2020_10_25_30,0.2154840520085023,0.9765073595882404
02_07_2020_10_25_40,0.21554056249021364,0.9764948878111971
02_07_2020_10_25_50,0.21559707225008398,0.976482412763892
02_07_2020_10_26_00,0.21565358128792414,0.9764699344463672
02_07_2020_10_26_10,0.2157100896035448,0.9764574528586644
02_07_2020_10_26_20,0.21576659719675675,0.9764449680008251
02_07_2020_10_26_30,0.2158231040673707,0.9764324798728916
02_07_2020_10_26_40,0.21587961021519747,0.9764199884749054
02_07_2020_10_26_50,0.2159361156400478,0.9764074938069084
02_07_2020_10_27_00,0.21599262034173242,0.9763949958689425
02_07_2020_10_27_10,0.21604912432006212,0.9763824946610495
02_07_2020_10_27_20,0.21610562757484772,0.9763699901832713
02_07_2020_10_27_30,0.2161621301058999,0.9763574824356497
02_07_2020_10_27_40,0.21621863191302948,0.9763449714182266
02_07_2020_10_27_50,0.21627513299604728,0.9763324571310441
02_07_2020_10_28_00,0.216331633354764,0.9763199395741439
02_07_2020_10_28_10,0.21638813298899046,0.976307418747568
02_07_2020_10_28_20,0.21644463189853747,0.9762948946513582
02_07_2020_10_28_30,0.21650113008321575,0.9762823672855566
02_07_2020_10_28_40,0.2165576275428361,0.9762698366502052
02_07_2020_10_28_50,0.2166141242772094,0.9762573027453457
02_07_2020_10_29_00,0.21667062028614636,0.9762447655710204
02_07_2020_10_29_10,0.21672711556945778,0.976232225127271
02_07_2020_10_29_20,0.21678361012695452,0.9762196814141397
02_07_2020_10_29_30,0.2168401039584473,0.9762071344316685
02_07_2020_10_29_40,0.21689659706374695,0.9761945841798993
02_07_2020_10_29_50,0.2169530894426643,0.9761820306588742
02_07_2020_10_30_00,0.21700958109501015,0.9761694738686353
02_07_2020_10_30_10,0.2170660720205953,0.9761569138092245
02_07_2020_10_30_20,0.21712256221923057,0.9761443504806839
02_07_2020_10_30_30,0.21717905169072677,0.9761317838830558
02_07_2020_10_30_40,0.2172355404348947,0.9761192140163819
02_07_2020_10_30_50,0.21729202845154524,0.9761066408807046
02_07_2020_10_31_00,0.21734851574048913,0.976094064476066
02_07_2020_10_31_10,0.21740500230153725,0.976081484802508
02_07_2020_10_31_20,0.21746148813450045,0.9760689018600729
02_07_2020_10_31_30,0.2175179732391895,0.9760563156488027
02_07_2020_10_31_40,0.21757445761541525,0.9760437261687398
02_07_2020_10_31_50,0.21763094126298857,0.9760311334199261
02_07_2020_10_32_00,0.21768742418172027,0.976018537402404
02_07_2020_10_32_10,0.21774390637142116,0.9760059381162155
02_07_2020_10_32_20,0.21780038783190214,0.9759933355614028
02_07_2020_10_32_30,0.217856868562974,0.9759807297380082
02_07_2020_10_32_40,0.21791334856444763,0.975968120646074
02_07_2020_10_32_50,0.2179698278361339,0.9759555082856421
02_07_2020_10_33_00,0.2180263063778436,0.9759428926567552
02_07_2020_10_33_10,0.2180827841893876,0.9759302737594551
02_07_2020_10_33_20,0.21813926127057678,0.9759176515937843
02_07_2020_10_33_30,0.218195737621222,0.9759050261597851
02_07_2020_10_33_40,0.21825221324113406,0.9758923974574997
02_07_2020_10_33_50,0.21830868813012394,0.9758797654869704
02_07_2020_10_34_00,0.2183651622880024,0.9758671302482395
02_07_2020_10_34_10,0.21842163571458037,0.9758544917413493
02_07_2020_10_34_20,0.2184781084096687,0.9758418499663422
02_07_2020_10_34_30,0.21853458037307824,0.9758292049232604
02_07_2020_10_34_40,0.21859105160461992,0.9758165566121464
02_07_2020_10_34_50,0.21864752210410457,0.9758039050330425
02_07_2020_10_35_00,0.2187039918713431,0.9757912501859911
02_07_2020_10_35_10,0.2187604609061464,0.9757785920710346
02_07_2020_10_35_20,0.21881692920832532,0.9757659306882152
02_07_2020_10_35_30,0.21887339677769077,0.9757532660375755
02_07_2020_10_35_40,0.21892986361405367,0.9757405981191578
02_07_2020_10_35_50,0.21898632971722487,0.9757279269330047
02_07_2020_10_36_00,0.21904279508701527,0.9757152524791584
02_07_2020_10_36_10,0.21909925972323582,0.9757025747576615
02_07_2020_10_36_20,0.21915572362569735,0.9756898937685564
02_07_2020_10_36_30,0.2192121867942108,0.9756772095118856
02_07_2020_10_36_40,0.2192686492285871,0.9756645219876916
02_07_2020_10_36_50,0.2193251109286371,0.9756518311960168
02_07_2020_10_37_00,0.21938157189417173,0.9756391371369039
02_07_2020_10_37_10,0.21943803212500196,0.9756264398103952
02_07_2020_10_37_20,0.21949449162093862,0.9756137392165333
02_07_2020_10_37_30,0.21955095038179268,0.9756010353553606
02_07_2020_10_37_40,0.21960740840737508,0.9755883282269199
02_07_2020_10_37_50,0.21966386569749666,0.9755756178312536
02_07_2020_10_38_00,0.21972032225196841,0.9755629041684043
02_07_2020_10_38_10,0.21977677807060128,0.9755501872384146
02_07_2020_10_38_20,0.21983323315320616,0.9755374670413269
02_07_2020_10_38_30,0.21988968749959395,0.9755247435771841
02_07_2020_10_38_40,0.2199461411095757,0.9755120168460287
02_07_2020_10_38_50,0.2200025939829622,0.9754992868479033
02_07_2020_10_39_00,0.22005904611956448,0.9754865535828504
02_07_2020_10_39_10,0.22011549751919351,0.975473817050913
02_07_2020_10_39_20,0.22017194818166014,0.9754610772521333
02_07_2020_10_39_30,0.22022839810677539,0.9754483341865543
02_07_2020_10_39_40,0.22028484729435022,0.9754355878542185
02_07_2020_10_39_50,0.2203412957441955,0.9754228382551687
02_07_2020_10_40_00,0.22039774345612226,0.9754100853894475
02_07_2020_10_40_10,0.22045419042994147,0.9753973292570978
02_07_2020_10_40_20,0.22051063666546403,0.975384569858162
02_07_2020_10_40_30,0.22056708216250093,0.9753718071926831
02_07_2020_10_40_40,0.22062352692086312,0.9753590412607037
02_07_2020_10_40_50,0.2206799709403616,0.9753462720622667
02_07_2020_10_41_00,0.2207364142208073,0.9753334995974147
02_07_2020_10_41_10,0.22079285676201127,0.9753207238661906
02_07_2020_10_41_20,0.22084929856378438,0.975307944868637
02_07_2020_10_41_30,0.2209057396259377,0.975295162604797
02_07_2020_10_41_40,0.22096217994828213,0.9752823770747132
02_07_2020_10_41_50,0.22101861953062868,0.9752695882784284
02_07_2020_10_42_00,0.2210750583727884,0.9752567962159855
02_07_2020_10_42_10,0.22113149647457217,0.9752440008874272
02_07_2020_10_42_20,0.22118793383579105,0.9752312022927967
02_07_2020_10_42_30,0.22124437045625603,0.9752184004321365
02_07_2020_10_42_40,0.22130080633577806,0.9752055953054897
02_07_2020_10_42_50,0.2213572414741682,0.975192786912899
02_07_2020_10_43_00,0.2214136758712374,0.9751799752544074
02_07_2020_10_43_10,0.2214701095267967,0.9751671603300578
02_07_2020_10_43_20,0.22152654244065703,0.9751543421398932
02_07_2020_10_43_30,0.22158297461262952,0.9751415206839563
02_07_2020_10_43_40,0.22163940604252505,0.9751286959622902
02_07_2020_10_43_50,0.22169583673015472,0.9751158679749379
02_07_2020_10_44_00,0.22175226667532955,0.9751030367219423
02_07_2020_10_44_10,0.22180869587786048,0.9750902022033463
02_07_2020_10_44_20,0.2218651243375586,0.975077364419193
02_07_2020_10_44_30,0.22192155205423492,0.9750645233695253
02_07_2020_10_44_40,0.22197797902770042,0.9750516790543863
02_07_2020_10_44_50,0.22203440525776616,0.9750388314738189
02_07_2020_10_45_00,0.22209083074424318,0.975025980627866
02_07_2020_10_45_10,0.2221472554869425,0.9750131265165711
02_07_2020_10_45_20,0.22220367948567515,0.9750002691399768
02_07_2020_10_45_30,0.2222601027402522,0.9749874084981265
02_07_2020_10_45_40,0.22231652525048465,0.9749745445910629
02_07_2020_10_45_50,0.22237294701618354,0.9749616774188294
02_07_2020_10_46_00,0.22242936803715996,0.974948806981469
02_07_2020_10_46_10,0.2224857883132249,0.9749359332790247
02_07_2020_10_46_20,0.22254220784418943,0.9749230563115396
02_07_2020_10_46_30,0.22259862662986465,0.9749101760790571
02_07_2020_10_46_40,0.22265504467006156,0.9748972925816201
02_07_2020_10_46_50,0.22271146196459118,0.9748844058192717
02_07_2020_10_47_00,0.22276787851326468,0.9748715157920552
02_07_2020_10_47_10,0.22282429431589304,0.9748586225000138
02_07_2020_10_47_20,0.22288070937228735,0.9748457259431904
02_07_2020_10_47_30,0.22293712368225868,0.9748328261216286
02_07_2020_10_47_40,0.2229935372456181,0.9748199230353712
02_07_2020_10_47_50,0.22304995006217665,0.9748070166844618
02_07_2020_10_48_00,0.22310636213174545,0.9747941070689433
02_07_2020_10_48_10,0.22316277345413554,0.9747811941888591
02_07_2020_10_48_20,0.22321918402915802,0.9747682780442524
02_07_2020_10_48_30,0.223275593856624,0.9747553586351664
02_07_2020_10_48_40,0.2233320029363445,0.9747424359616444
02_07_2020_10_48_50,0.22338841126813067,0.9747295100237299
02_07_2020_10_49_00,0.22344481885179354,0.9747165808214658
02_07_2020_10_49_10,0.22350122568714426,0.9747036483548958
02_07_2020_10_49_20,0.22355763177399388,0.9746907126240628
02_07_2020_10_49_30,0.22361403711215352,0.9746777736290104
02_07_2020_10_49_40,0.22367044170143427,0.9746648313697819
02_07_2020_10_49_50,0.22372684554164723,0.9746518858464205
02_07_2020_10_50_00,0.22378324863260352,0.9746389370589698
02_07_2020_10_50_10,0.22383965097411423,0.9746259850074729
02_07_2020_10_50_20,0.22389605256599052,0.9746130296919733
02_07_2020_10_50_30,0.2239524534080434,0.9746000711125145
02_07_2020_10_50_40,0.22400885350008407,0.9745871092691396
02_07_2020_10_50_50,0.22406525284192363,0.9745741441618923
02_07_2020_10_51_00,0.2241216514333732,0.9745611757908159
02_07_2020_10_51_10,0.22417804927424387,0.9745482041559539
02_07_2020_10_51_20,0.2242344463643468,0.9745352292573496
02_07_2020_10_51_30,0.22429084270349312,0.9745222510950465
02_07_2020_10_51_40,0.22434723829149392,0.9745092696690882
02_07_2020_10_51_50,0.2244036331281604,0.974496284979518
02_07_2020_10_52_00,0.2244600272133036,0.9744832970263795
02_07_2020_10_52_10,0.2245164205467347,0.9744703058097162
02_07_2020_10_52_20,0.22457281312826494,0.9744573113295715
02_07_2020_10_52_30,0.2246292049577053,0.9744443135859889
02_07_2020_10_52_40,0.22468559603486699,0.9744313125790122
02_07_2020_10_52_50,0.22474198635956122,0.9744183083086846
02_07_2020_10_53_00,0.22479837593159904,0.9744053007750499
02_07_2020_10_53_10,0.22485476475079166,0.9743922899781515
02_07_2020_10_53_20,0.22491115281695023,0.9743792759180331
02_07_2020_10_53_30,0.2249675401298859,0.9743662585947381
02_07_2020_10_53_40,0.22502392668940982,0.9743532380083104
02_07_2020_10_53_50,0.2250803124953332,0.9743402141587932
02_07_2020_10_54_00,0.22513669754746712,0.9743271870462306
02_07_2020_10_54_10,0.22519308184562278,0.9743141566706658
02_07_2020_10_54_20,0.22524946538961144,0.9743011230321426
02_07_2020_10_54_30,0.22530584817924415,0.9742880861307046
02_07_2020_10_54_40,0.2253622302143321,0.9742750459663957
02_07_2020_10_54_50,0.2254186114946866,0.9742620025392592
02_07_2020_10_55_00,0.22547499202011864,0.974248955849339
02_07_2020_10_55_10,0.22553137179043953,0.9742359058966789
02_07_2020_10_55_20,0.22558775080546042,0.9742228526813224
02_07_2020_10_55_30,0.22564412906499248,0.9742097962033132
02_07_2020_10_55_40,0.2257005065688469,0.9741967364626951
02_07_2020_10_55_50,0.22575688331683497,0.974183673459512
02_07_2020_10_56_00,0.22581325930876772,0.9741706071938073
02_07_2020_10_56_10,0.22586963454445647,0.9741575376656251
02_07_2020_10_56_20,0.2259260090237124,0.9741444648750088
02_07_2020_10_56_30,0.2259823827463467,0.9741313888220027
02_07_2020_10_56_40,0.22603875571217055,0.97411830950665
02_07_2020_10_56_50,0.22609512792099518,0.974105226928995
02_07_2020_10_57_00,0.2261514993726318,0.9740921410890813
02_07_2020_10_57_10,0.22620787006689164,0.9740790519869525
02_07_2020_10_57_20,0.2262642400035859,0.9740659596226529
02_07_2020_10_57_30,0.22632060918252575,0.974052863996226
02_07_2020_10_57_40,0.22637697760352252,0.9740397651077158
02_07_2020_10_57_50,0.22643334526638734,0.9740266629571662
02_07_2020_10_58_00,0.22648971217093147,0.9740135575446209
02_07_2020_10_58_10,0.22654607831696616,0.974000448870124
02_07_2020_10_58_20,0.2266024437043026,0.9739873369337193
02_07_2020_10_58_30,0.22665880833275204,0.9739742217354507
02_07_2020_10_58_40,0.22671517220212575,0.973961103275362
02_07_2020_10_58_50,0.2267715353122349,0.9739479815534975
02_07_2020_10_59_00,0.22682789766289074,0.9739348565699008
02_07_2020_10_59_10,0.2268842592539046,0.973921728324616
02_07_2020_10_59_20,0.22694062008508764,0.9739085968176869
02_07_2020_10_59_30,0.22699698015625114,0.9738954620491578
02_07_2020_10_59_40,0.22705333946720635,0.9738823240190724
02_07_2020_10_59_50,0.2271096980177645,0.9738691827274748
02_07_2020_11_00_00,0.22716605580773688,0.9738560381744091
02_07_2020_11_00_10,0.22722241283693476,0.9738428903599192
02_07_2020_11_00_20,0.22727876910516934,0.9738297392840491
02_07_2020_11_00_30,0.22733512461225192,0.973816584946843
02_07_2020_11_00_40,0.22739147935799378,0.9738034273483448
02_07_2020_11_00_50,0.2274478333422062,0.9737902664885987
02_07_2020_11_01_00,0.22750418656470037,0.9737771023676486
02_07_2020_11_01_10,0.2275605390252877,0.9737639349855387
02_07_2020_11_01_20,0.22761689072377933,0.9737507643423131
02_07_2020_11_01_30,0.2276732416599866,0.973737590438016
02_07_2020_11_01_40,0.22772959183372082,0.9737244132726913
02_07_2020_11_01_50,0.22778594124479323,0.9737112328463833
02_07_2020_11_02_00,0.22784228989301514,0.973698049159136
02_07_2020_11_02_10,0.22789863777819783,0.9736848622109937
02_07_2020_11_02_20,0.2279549849001526,0.9736716720020004
02_07_2020_11_02_30,0.2280113312586907,0.9736584785322006
02_07_2020_11_02_40,0.2280676768536235,0.973645281801638
02_07_2020_11_02_50,0.22812402168476226,0.9736320818103572
02_07_2020_11_03_00,0.22818036575191827,0.9736188785584022
02_07_2020_11_03_10,0.2282367090549029,0.9736056720458174
02_07_2020_11_03_20,0.22829305159352736,0.9735924622726467
02_07_2020_11_03_30,0.22834939336760302,0.9735792492389347
02_07_2020_11_03_40,0.2284057343769412,0.9735660329447254
02_07_2020_11_03_50,0.22846207462135318,0.9735528133900632
02_07_2020_11_04_00,0.2285184141006503,0.9735395905749923
02_07_2020_11_04_10,0.22857475281464387,0.9735263644995571
02_07_2020_11_04_20,0.22863109076314522,0.9735131351638017
02_07_2020_11_04_30,0.2286874279459657,0.9734999025677705
02_07_2020_11_04_40,0.22874376436291657,0.973486666711508
02_07_2020_11_04_50,0.2288001000138092,0.9734734275950582
02_07_2020_11_05_00,0.22885643489845497,0.9734601852184656
02_07_2020_11_05_10,0.22891276901666513,0.9734469395817745
02_07_2020_11_05_20,0.22896910236825105,0.9734336906850294
02_07_2020_11_05_30,0.22902543495302413,0.9734204385282744
02_07_2020_11_05_40,0.22908176677079561,0.9734071831115542
02_07_2020_11_05_50,0.22913809782137692,0.973393924434913
02_07_2020_11_06_00,0.22919442810457938,0.9733806624983953
02_07_2020_11_06_10,0.22925075762021432,0.9733673973020454
02_07_2020_11_06_20,0.2293070863680931,0.9733541288459077
02_07_2020_11_06_30,0.22936341434802712,0.9733408571300268
02_07_2020_11_06_40,0.2294197415598277,0.973327582154447
02_07_2020_11_06_50,0.2294760680033062,0.9733143039192129
02_07_2020_11_07_00,0.229532393678274,0.9733010224243689
02_07_2020_11_07_10,0.22958871858454244,0.9732877376699595
02_07_2020_11_07_20,0.2296450427219229,0.973274449656029
02_07_2020_11_07_30,0.2297013660902268,0.9732611583826222
02_07_2020_11_07_40,0.22975768868926544,0.9732478638497835
02_07_2020_11_07_50,0.22981401051885023,0.9732345660575573
02_07_2020_11_08_00,0.22987033157879255,0.9732212650059883
02_07_2020_11_08_10,0.2299266518689038,0.9732079606951208
02_07_2020_11_08_20,0.22998297138899532,0.9731946531249998
02_07_2020_11_08_30,0.23003929013887853,0.9731813422956694
02_07_2020_11_08_40,0.23009560811836482,0.9731680282071744
02_07_2020_11_08_50,0.23015192532726556,0.9731547108595595
02_07_2020_11_09_00,0.23020824176539217,0.973141390252869
02_07_2020_11_09_10,0.23026455743255603,0.9731280663871478
02_07_2020_11_09_20,0.23032087232856854,0.9731147392624403
02_07_2020_11_09_30,0.23037718645324115,0.9731014088787913
02_07_2020_11_09_40,0.2304334998063852,0.9730880752362453
02_07_2020_11_09_50,0.2304898123878121,0.9730747383348471
02_07_2020_11_10_00,0.2305461241973333,0.9730613981746413
02_07_2020_11_10_10,0.2306024352347602,0.9730480547556725
02_07_2020_11_10_20,0.2306587454999042,0.9730347080779855
02_07_2020_11_10_30,0.23071505499257675,0.9730213581416249
02_07_2020_11_10_40,0.23077136371258922,0.9730080049466355
02_07_2020_11_10_50,0.23082767165975304,0.9729946484930619
02_07_2020_11_11_00,0.23088397883387973,0.972981288780949
02_07_2020_11_11_10,0.2309402852347806,0.9729679258103415
02_07_2020_11_11_20,0.23099659086226715,0.9729545595812841
02_07_2020_11_11_30,0.23105289571615076,0.9729411900938214
02_07_2020_11_11_40,0.23110919979624292,0.9729278173479985
02_07_2020_11_11_50,0.23116550310235506,0.97291444134386
02_07_2020_11_12_00,0.23122180563429856,0.9729010620814507
02_07_2020_11_12_10,0.23127810739188495,0.9728876795608153
02_07_2020_11_12_20,0.23133440837492564,0.972874293781999
02_07_2020_11_12_30,0.23139070858323205,0.9728609047450462
02_07_2020_11_12_40,0.23144700801661566,0.9728475124500019
02_07_2020_11_12_50,0.23150330667488797,0.972834116896911
02_07_2020_11_13_00,0.23155960455786034,0.9728207180858184
02_07_2020_11_13_10,0.2316159016653443,0.9728073160167688
02_07_2020_11_13_20,0.2316721979971513,0.9727939106898073
02_07_2020_11_13_30,0.23172849355309277,0.9727805021049786
02_07_2020_11_13_40,0.23178478833298022,0.9727670902623277
02_07_2020_11_13_50,0.23184108233662512,0.9727536751618995
02_07_2020_11_14_00,0.2318973755638389,0.9727402568037389
02_07_2020_11_14_10,0.23195366801443307,0.9727268351878908
02_07_2020_11_14_20,0.2320099596882191,0.9727134103144003
02_07_2020_11_14_30,0.23206625058500846,0.9726999821833123
02_07_2020_11_14_40,0.23212254070461266,0.9726865507946717
02_07_2020_11_14_50,0.23217883004684317,0.9726731161485235
02_07_2020_11_15_00,0.23223511861151147,0.9726596782449127
02_07_2020_11_15_10,0.23229140639842905,0.9726462370838844
02_07_2020_11_15_20,0.2323476934074074,0.9726327926654835
02_07_2020_11_15_30,0.23240397963825804,0.972619344989755
02_07_2020_11_15_40,0.23246026509079246,0.9726058940567441
02_07_2020_11_15_50,0.23251654976482217,0.9725924398664957
02_07_2020_11_16_00,0.23257283366015863,0.9725789824190548
02_07_2020_11_16_10,0.23262911677661338,0.9725655217144666
02_07_2020_11_16_20,0.23268539911399794,0.9725520577527763
02_07_2020_11_16_30,0.23274168067212378,0.9725385905340287
02_07_2020_11_16_40,0.23279796145080245,0.9725251200582691
02_07_2020_11_16_50,0.23285424144984548,0.9725116463255425
02_07_2020_11_17_00,0.23291052066906437,0.9724981693358941
02_07_2020_11_17_10,0.2329667991082706,0.972484689089369
02_07_2020_11_17_20,0.23302307676727577,0.9724712055860123
02_07_2020_11_17_30,0.23307935364589136,0.9724577188258693
02_07_2020_11_17_40,0.2331356297439289,0.9724442288089851
02_07_2020_11_17_50,0.23319190506119994,0.9724307355354047
02_07_2020_11_18_00,0.233248179597516,0.9724172390051736
02_07_2020_11_18_10,0.23330445335268862,0.9724037392183368
02_07_2020_11_18_20,0.2333607263265294,0.9723902361749395
02_07_2020_11_18_30,0.23341699851884978,0.972376729875027
02_07_2020_11_18_40,0.23347326992946135,0.9723632203186445
02_07_2020_11_18_50,0.2335295405581757,0.9723497075058373
02_07_2020_11_19_00,0.2335858104048043,0.9723361914366506
02_07_2020_11_19_10,0.2336420794691588,0.9723226721111297
02_07_2020_11_19_20,0.23369834775105067,0.9723091495293197
02_07_2020_11_19_30,0.23375461525029148,0.9722956236912661
02_07_2020_11_19_40,0.23381088196669286,0.9722820945970142
02_07_2020_11_19_50,0.2338671479000663,0.9722685622466092
02_07_2020_11_20_00,0.2339234130502234,0.9722550266400964
02_07_2020_11_20_10,0.23397967741697573,0.9722414877775213
02_07_2020_11_20_20,0.23403594100013486,0.972227945658929
02_07_2020_11_20_30,0.23409220379951232,0.972214400284365
02_07_2020_11_20_40,0.23414846581491977,0.9722008516538747
02_07_2020_11_20_50,0.23420472704616874,0.9721872997675034
02_07_2020_11_21_00,0.23426098749307078,0.9721737446252966
02_07_2020_11_21_10,0.23431724715543756,0.9721601862272995
02_07_2020_11_21_20,0.2343735060330806,0.9721466245735576
02_07_2020_11_21_30,0.23442976412581149,0.9721330596641163
02_07_2020_11_21_40,0.23448602143344188,0.9721194914990211
02_07_2020_11_21_50,0.2345422779557833,0.9721059200783174
02_07_2020_11_22_00,0.23459853369264738,0.9720923454020507
02_07_2020_11_22_10,0.23465478864384576,0.9720787674702663
02_07_2020_11_22_20,0.23471104280918995,0.9720651862830099
02_07_2020_11_22_30,0.23476729618849163,0.9720516018403267
02_07_2020_11_22_40,0.2348235487815624,0.9720380141422624
02_07_2020_11_22_50,0.2348798005882138,0.9720244231888625
02_07_2020_11_23_00,0.23493605160825756,0.9720108289801725
02_07_2020_11_23_10,0.2349923018415052,0.9719972315162378
02_07_2020_11_23_20,0.23504855128776841,0.9719836307971041
02_07_2020_11_23_30,0.23510479994685873,0.971970026822817
02_07_2020_11_23_40,0.2351610478185879,0.9719564195934218
02_07_2020_11_23_50,0.2352172949027674,0.9719428091089642
02_07_2020_11_24_00,0.23527354119920899,0.97192919536949
02_07_2020_11_24_10,0.23532978670772425,0.9719155783750444
02_07_2020_11_24_20,0.2353860314281248,0.9719019581256733
02_07_2020_11_24_30,0.2354422753602223,0.9718883346214221
02_07_2020_11_24_40,0.23549851850382839,0.9718747078623365
02_07_2020_11_24_50,0.2355547608587547,0.9718610778484623
02_07_2020_11_25_00,0.23561100242481287,0.971847444579845
02_07_2020_11_25_10,0.2356672432018146,0.9718338080565302
02_07_2020_11_25_20,0.23572348318957145,0.9718201682785637
02_07_2020_11_25_30,0.23577972238789513,0.9718065252459911
02_07_2020_11_25_40,0.23583596079659733,0.9717928789588581
02_07_2020_11_25_50,0.23589219841548964,0.9717792294172104
02_07_2020_11_26_00,0.23594843524438375,0.9717655766210938
02_07_2020_11_26_10,0.23600467128309136,0.9717519205705538
02_07_2020_11_26_20,0.23606090653142406,0.9717382612656364
02_07_2020_11_26_30,0.2361171409891936,0.9717245987063872
02_07_2020_11_26_40,0.23617337465621158,0.971710932892852
02_07_2020_11_26_50,0.2362296075322897,0.9716972638250765
02_07_2020_11_27_00,0.23628583961723967,0.9716835915031066
02_07_2020_11_27_10,0.23634207091087311,0.9716699159269879
02_07_2020_11_27_20,0.23639830141300175,0.9716562370967664
02_07_2020_11_27_30,0.23645453112343728,0.9716425550124879
02_07_2020_11_27_40,0.23651076004199137,0.9716288696741979
02_07_2020_11_27_50,0.23656698816847568,0.9716151810819427
02_07_2020_11_28_00,0.236623215502702,0.9716014892357678
02_07_2020_11_28_10,0.23667944204448188,0.9715877941357193
02_07_2020_11_28_20,0.23673566779362712,0.9715740957818428
02_07_2020_11_28_30,0.23679189274994944,0.9715603941741844
02_07_2020_11_28_40,0.23684811691326046,0.9715466893127898
02_07_2020_11_28_50,0.23690434028337193,0.971532981197705
02_07_2020_11_29_00,0.2369605628600956,0.971519269828976
02_07_2020_11_29_10,0.23701678464324308,0.9715055552066486
02_07_2020_11_29_20,0.23707300563262618,0.9714918373307687
02_07_2020_11_29_30,0.23712922582805657,0.9714781162013824
02_07_2020_11_29_40,0.23718544522934598,0.9714643918185354
02_07_2020_11_29_50,0.23724166383630613,0.9714506641822739
02_07_2020_11_30_00,0.23729788164874877,0.9714369332926438
02_07_2020_11_30_10,0.23735409866648557,0.971423199149691
02_07_2020_11_30_20,0.23741031488932832,0.9714094617534615
02_07_2020_11_30_30,0.23746653031708875,0.9713957211040015
02_07_2020_11_30_40,0.23752274494957853,0.9713819772013569
02_07_2020_11_30_50,0.23757895878660948,0.9713682300455737
02_07_2020_11_31_00,0.2376351718279933,0.9713544796366979
02_07_2020_11_31_10,0.2376913840735417,0.9713407259747756
02_07_2020_11_31_20,0.23774759552306649,0.9713269690598528
02_07_2020_11_31_30,0.23780380617637942,0.9713132088919758
02_07_2020_11_31_40,0.23786001603329218,0.9712994454711904
02_07_2020_11_31_50,0.23791622509361657,0.9712856787975428
02_07_2020_11_32_00,0.23797243335716434,0.9712719088710792
02_07_2020_11_32_10,0.23802864082374722,0.9712581356918456
02_07_2020_11_32_20,0.23808484749317702,0.9712443592598882
02_07_2020_11_32_30,0.2381410533652655,0.9712305795752529
02_07_2020_11_32_40,0.2381972584398244,0.9712167966379862
02_07_2020_11_32_50,0.23825346271666548,0.9712030104481341
02_07_2020_11_33_00,0.23830966619560057,0.9711892210057428
02_07_2020_11_33_10,0.23836586887644137,0.9711754283108583
02_07_2020_11_33_20,0.2384220707589997,0.971161632363527
02_07_2020_11_33_30,0.23847827184308737,0.9711478331637952
02_07_2020_11_33_40,0.2385344721285161,0.9711340307117088
02_07_2020_11_33_50,0.23859067161509775,0.9711202250073142
02_07_2020_11_34_00,0.23864687030264406,0.9711064160506576
02_07_2020_11_34_10,0.2387030681909668,0.9710926038417853
02_07_2020_11_34_20,0.2387592652798778,0.9710787883807436
02_07_2020_11_34_30,0.23881546156918887,0.9710649696675786
02_07_2020_11_34_40,0.23887165705871177,0.9710511477023366
